"","Año","Clave_Ent","Entidad","Cve..Municipio","Municipio","Bien.jurídico.afectado","Tipo.de.delito","Subtipo.de.delito","Modalidad","Enero","Febrero","Marzo","Abril","Mayo","Junio","Julio","Agosto","Septiembre","Octubre","Noviembre","Diciembre"
"3946",2017,16,"Michoacán de Ocampo",16021,"Charapan","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"3947",2017,16,"Michoacán de Ocampo",16021,"Charapan","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"3948",2017,16,"Michoacán de Ocampo",16021,"Charapan","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"3949",2017,16,"Michoacán de Ocampo",16021,"Charapan","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"3950",2017,16,"Michoacán de Ocampo",16021,"Charapan","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"3951",2017,16,"Michoacán de Ocampo",16021,"Charapan","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0
"3952",2017,16,"Michoacán de Ocampo",16021,"Charapan","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,0,0,0,0,1,0,0,0,0,0
"3953",2017,16,"Michoacán de Ocampo",16022,"Charo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",1,1,0,0,1,0,0,0,2,0,0,0
"3954",2017,16,"Michoacán de Ocampo",16022,"Charo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,1,0,0,0,0,0
"3955",2017,16,"Michoacán de Ocampo",16022,"Charo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"3956",2017,16,"Michoacán de Ocampo",16022,"Charo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"3957",2017,16,"Michoacán de Ocampo",16022,"Charo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",1,0,0,2,0,2,0,0,0,0,1,0
"3958",2017,16,"Michoacán de Ocampo",16022,"Charo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,1,0,1,0,0,0,0,0,0,0
"3959",2017,16,"Michoacán de Ocampo",16022,"Charo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,1,0,0,3,2,0,0,2,0,1
"3960",2017,16,"Michoacán de Ocampo",16022,"Charo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,2,2,4,5,2,4,4,3,3,1
"3961",2017,16,"Michoacán de Ocampo",16022,"Charo","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"3962",2017,16,"Michoacán de Ocampo",16022,"Charo","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"3963",2017,16,"Michoacán de Ocampo",16022,"Charo","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"3964",2017,16,"Michoacán de Ocampo",16022,"Charo","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"3965",2017,16,"Michoacán de Ocampo",16022,"Charo","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"3966",2017,16,"Michoacán de Ocampo",16022,"Charo","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,1,1,0,0,0,0
"3967",2017,16,"Michoacán de Ocampo",16022,"Charo","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,1,0,0,1,0,0,2,1,2,1,1
"3968",2017,16,"Michoacán de Ocampo",16022,"Charo","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,0,0,1,1,1,3,0,3,2,2
"3969",2017,16,"Michoacán de Ocampo",16023,"Chavinda","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,0,0,1,0,0,1,0,0,0,0,0
"3970",2017,16,"Michoacán de Ocampo",16023,"Chavinda","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"3971",2017,16,"Michoacán de Ocampo",16023,"Chavinda","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"3972",2017,16,"Michoacán de Ocampo",16023,"Chavinda","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"3973",2017,16,"Michoacán de Ocampo",16023,"Chavinda","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,1,0,0,0,0,0,0,0
"3974",2017,16,"Michoacán de Ocampo",16023,"Chavinda","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"3975",2017,16,"Michoacán de Ocampo",16023,"Chavinda","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"3976",2017,16,"Michoacán de Ocampo",16023,"Chavinda","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,0,0,0,0,0,0,0,1
"3977",2017,16,"Michoacán de Ocampo",16023,"Chavinda","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"3978",2017,16,"Michoacán de Ocampo",16023,"Chavinda","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"3979",2017,16,"Michoacán de Ocampo",16023,"Chavinda","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"3980",2017,16,"Michoacán de Ocampo",16023,"Chavinda","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"3981",2017,16,"Michoacán de Ocampo",16023,"Chavinda","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"3982",2017,16,"Michoacán de Ocampo",16023,"Chavinda","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,1
"3983",2017,16,"Michoacán de Ocampo",16023,"Chavinda","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",2,2,0,4,1,1,2,0,4,3,3,0
"3984",2017,16,"Michoacán de Ocampo",16023,"Chavinda","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,0,0,0,0,0,0,0,0,0,0
"3985",2017,16,"Michoacán de Ocampo",16024,"Cherán","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"3986",2017,16,"Michoacán de Ocampo",16024,"Cherán","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"3987",2017,16,"Michoacán de Ocampo",16024,"Cherán","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,1,0,0,0,0,0,0
"3988",2017,16,"Michoacán de Ocampo",16024,"Cherán","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"3989",2017,16,"Michoacán de Ocampo",16024,"Cherán","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"3990",2017,16,"Michoacán de Ocampo",16024,"Cherán","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,0,1,1,0,0,0,0,1
"3991",2017,16,"Michoacán de Ocampo",16024,"Cherán","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,0,0,0,1,0,0,0,0,0,0
"3992",2017,16,"Michoacán de Ocampo",16024,"Cherán","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,0,0,0,0,0,0,0,1
"3993",2017,16,"Michoacán de Ocampo",16024,"Cherán","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"3994",2017,16,"Michoacán de Ocampo",16024,"Cherán","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"3995",2017,16,"Michoacán de Ocampo",16024,"Cherán","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"3996",2017,16,"Michoacán de Ocampo",16024,"Cherán","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"3997",2017,16,"Michoacán de Ocampo",16024,"Cherán","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"3998",2017,16,"Michoacán de Ocampo",16024,"Cherán","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"3999",2017,16,"Michoacán de Ocampo",16024,"Cherán","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0
"4000",2017,16,"Michoacán de Ocampo",16024,"Cherán","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,0,0,0,0,0,0,0,1,0,0
"4001",2017,16,"Michoacán de Ocampo",16025,"Chilchota","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,0,0,1,0,1,0,0,0,0,0,0
"4002",2017,16,"Michoacán de Ocampo",16025,"Chilchota","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"4003",2017,16,"Michoacán de Ocampo",16025,"Chilchota","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,1,0,0,0,0,0,0
"4004",2017,16,"Michoacán de Ocampo",16025,"Chilchota","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"4005",2017,16,"Michoacán de Ocampo",16025,"Chilchota","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"4006",2017,16,"Michoacán de Ocampo",16025,"Chilchota","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",1,0,0,1,0,0,0,0,1,2,1,1
"4007",2017,16,"Michoacán de Ocampo",16025,"Chilchota","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,0,1,3,1,2,0,2,2,2,1
"4008",2017,16,"Michoacán de Ocampo",16025,"Chilchota","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",1,1,2,1,0,0,0,1,0,3,0,1
"4009",2017,16,"Michoacán de Ocampo",16025,"Chilchota","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"4010",2017,16,"Michoacán de Ocampo",16025,"Chilchota","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"4011",2017,16,"Michoacán de Ocampo",16025,"Chilchota","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"4012",2017,16,"Michoacán de Ocampo",16025,"Chilchota","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"4013",2017,16,"Michoacán de Ocampo",16025,"Chilchota","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"4014",2017,16,"Michoacán de Ocampo",16025,"Chilchota","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"4015",2017,16,"Michoacán de Ocampo",16025,"Chilchota","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,0,1,0,0,3,0,2,0,0,1,1
"4016",2017,16,"Michoacán de Ocampo",16025,"Chilchota","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",1,0,0,0,0,0,1,0,0,0,1,0
"4017",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,0,1,0,0,0,0,0,0,0,0,2
"4018",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"4019",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"4020",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"4021",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"4022",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"4023",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"4024",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"4025",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"4026",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"4027",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"4028",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"4029",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"4030",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"4031",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0
"4032",2017,16,"Michoacán de Ocampo",16026,"Chinicuila","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,0,0,0,0,0,0,0,0,0,0
"4033",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,0,0,0,0,1,0,0,0,0,1,0
"4034",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"4035",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"4036",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"4037",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"4038",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"4039",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"4040",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,1,0,0,0,0,0,0,0
"4041",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"4042",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"4043",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"4044",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"4045",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"4046",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"4047",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0
"4048",2017,16,"Michoacán de Ocampo",16027,"Chucándiro","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,0,0,0,0,0,0,0,0,0,0
"4049",2017,16,"Michoacán de Ocampo",16028,"Churintzio","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,0,0,0,0,0,1,0,0,0,0,1
"4050",2017,16,"Michoacán de Ocampo",16028,"Churintzio","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"4051",2017,16,"Michoacán de Ocampo",16028,"Churintzio","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"4052",2017,16,"Michoacán de Ocampo",16028,"Churintzio","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"4053",2017,16,"Michoacán de Ocampo",16028,"Churintzio","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"4054",2017,16,"Michoacán de Ocampo",16028,"Churintzio","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"4055",2017,16,"Michoacán de Ocampo",16028,"Churintzio","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"4056",2017,16,"Michoacán de Ocampo",16028,"Churintzio","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,0,0,0,0,0,1,0,0
"4057",2017,16,"Michoacán de Ocampo",16028,"Churintzio","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"4058",2017,16,"Michoacán de Ocampo",16028,"Churintzio","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"4059",2017,16,"Michoacán de Ocampo",16028,"Churintzio","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"4060",2017,16,"Michoacán de Ocampo",16028,"Churintzio","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"4061",2017,16,"Michoacán de Ocampo",16028,"Churintzio","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"4062",2017,16,"Michoacán de Ocampo",16028,"Churintzio","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"4063",2017,16,"Michoacán de Ocampo",16028,"Churintzio","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,0,1,0,0,0,0,0,0,0,0,0
"4064",2017,16,"Michoacán de Ocampo",16028,"Churintzio","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,0,1,0,0,0,0,0,0,0,0
"4065",2017,16,"Michoacán de Ocampo",16029,"Churumuco","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,0,0,1,0,0,0,0,0,0,0,0
"4066",2017,16,"Michoacán de Ocampo",16029,"Churumuco","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"4067",2017,16,"Michoacán de Ocampo",16029,"Churumuco","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,2,0,0,0,0,0,0,0,0,0
"4068",2017,16,"Michoacán de Ocampo",16029,"Churumuco","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"4069",2017,16,"Michoacán de Ocampo",16029,"Churumuco","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,0,0,0,1,0,0,0,0
"4070",2017,16,"Michoacán de Ocampo",16029,"Churumuco","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"4071",2017,16,"Michoacán de Ocampo",16029,"Churumuco","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,1,0,0,1,0,0,0,0,0,0,0
"4072",2017,16,"Michoacán de Ocampo",16029,"Churumuco","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,1,0,0,0,0,0,0,0
"4073",2017,16,"Michoacán de Ocampo",16029,"Churumuco","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"4074",2017,16,"Michoacán de Ocampo",16029,"Churumuco","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"4075",2017,16,"Michoacán de Ocampo",16029,"Churumuco","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"4076",2017,16,"Michoacán de Ocampo",16029,"Churumuco","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"4077",2017,16,"Michoacán de Ocampo",16029,"Churumuco","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"4078",2017,16,"Michoacán de Ocampo",16029,"Churumuco","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"4079",2017,16,"Michoacán de Ocampo",16029,"Churumuco","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0
"4080",2017,16,"Michoacán de Ocampo",16029,"Churumuco","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,1,0,0,0,0,0,0,0,0,0
"4081",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,1,0,0,0,0,0,1,1,0,1,0
"4082",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"4083",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"4084",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,1,1,0,0,0,1,0
"4085",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"4086",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"4087",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,0,0,0,0,1,0,0,1,0,0
"4088",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,1,0,0,1,1,1,0,0,0,0
"4089",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"4090",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"4091",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"4092",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"4093",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"4094",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"4095",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",1,0,0,0,0,2,1,0,2,0,0,1
"4096",2017,16,"Michoacán de Ocampo",16030,"Ecuandureo","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,0,0,0,0,1,0,0,0,0,0
"4097",2017,16,"Michoacán de Ocampo",16031,"Epitacio Huerta","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,1,0,0,1,1,0,1,0,0,0,0
